wikidata_id,name,category,image_url,country,wikipedia_url,latitude,longitude,description
Q1026911,Sudova Vyshnia,cities,http://commons.wikimedia.org/wiki/Special:FilePath/7.%20%D0%A1%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%20%D0%92%D0%B8%D1%88%D0%BD%D1%8F%20%D0%91%D1%83%D0%B4%D0%B8%D0%BD%D0%BE%D0%BA%2C%20%D0%B2%20%D1%8F%D0%BA%D0%BE%D0%BC%D1%83%20%D0%B2%D0%B8%D1%81%D1%82%D1%83%D0%BF%D0%B0%D0%B2%20%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D0%BE%20%D0%86.%D0%AF.jpg,Ukraine,https://en.wikipedia.org/wiki/Sudova_Vyshnia,49.789166666,23.372222222,city of Ukraine
Q1050383,Olyka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Olyka%20collage.jpg,Ukraine,https://en.wikipedia.org/wiki/Olyka,50.716666666,25.816666666,administrative territorial entity of Ukraine
Q1075057,Putyvl,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Prokudin-Gorskiy%20-%20Ukraina%2C%20Putyvl.jpg,Ukraine,https://en.wikipedia.org/wiki/Putyvl,51.334703448,33.868636146,city of Ukraine
Q1104739,Berestyn,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Krasnohrad1.jpg,Ukraine,https://en.wikipedia.org/wiki/Berestyn,49.371944444,35.456944444,city in Ukraine
Q1104747,Valky,cities,http://commons.wikimedia.org/wiki/Special:FilePath/The%20house%20where%20the%20doctor%20Danilo%20Ivanov%20lived%20in%20Valky%20%285%29.jpg,Ukraine,https://en.wikipedia.org/wiki/Valky,49.838611111,35.621666666,city of Ukraine
Q1104773,Vovchansk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9B%D0%B5%D0%BD%D1%96%D0%BD%D0%B0%2C%2075.%D0%92%D0%BE%D0%B2%D1%87%D0%B0%D0%BD%D1%81%D1%8C%D0%BA.JPG,Ukraine,https://en.wikipedia.org/wiki/Vovchansk,50.288055555,36.946111111,"city in Kharkiv Oblast, Ukraine"
Q1106097,Zmiiv,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%BC%D1%96%D1%97%D0%B2%20-%2007.JPG,Ukraine,https://en.wikipedia.org/wiki/Zmiiv,49.687777777,36.355833333,"city in Kharkiv oblast, Ukraine"
Q1106109,Derhachi,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Landscape%20of%20the%20town%20of%20Derhachi%20%28Ukraine%29.jpg,Ukraine,https://en.wikipedia.org/wiki/Derhachi,50.111388888,36.121944444,city of Ukraine
Q1633740,Zymohiria,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Zimogorye.jpg,Ukraine,https://en.wikipedia.org/wiki/Zymohiria,48.583333333,38.933333333,"city in Luhansk Oblast, Ukraine"
Q1686835,Yenakiieve,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Yenakievo%20sq%20lenin.jpg,Ukraine,https://en.wikipedia.org/wiki/Yenakiieve,48.231111111,38.205277777,"city in Horlivka Raion, Donetsk Oblast, Ukraine. administrative center of Yenakiieve urban hromada"
Q1749424,Snizhne,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Snezhnoe%20011.jpg,Ukraine,https://en.wikipedia.org/wiki/Snizhne,48.016666666,38.766666666,"city in Horlivka Raion, Donetsk Oblast, Ukraine"
Q1844446,Sokolohirsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D0%BC%D0%B0%D0%B9%D1%81%D0%BA%20%D1%83%D0%BB.%D0%A2%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D1%8F%20%281%29.jpg,Ukraine,"https://en.wikipedia.org/wiki/Pervomaisk,_Luhansk_Oblast",48.629722222,38.561944444,"city in Luhansk Oblast, Ukraine"
Q1936339,Bohuslav,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%91%D0%BE%D0%B3%D1%83%D1%81%D0%BB%D0%B0%D0%B2%20%D1%96%D0%B7%20%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D0%B3%D0%BE%20%D0%B1%D0%B5%D1%80%D0%B5%D0%B3%D0%B0%20%D0%A0%D0%BE%D1%81%D1%96.%20%D0%A4%D0%BE%D1%82%D0%BE%20%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D0%B0%20%D0%9C%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2%D0%B0.jpg,Ukraine,https://en.wikipedia.org/wiki/Bohuslav,49.55,30.883333333,town in Ukraine
Q1937296,Zalizne,cities,http://commons.wikimedia.org/wiki/Special:FilePath/2013%20-%20panoramio%20%28192%29.jpg,Ukraine,https://en.wikipedia.org/wiki/Zalizne,48.371855555,37.881811111,"city in Donetsk oblast, Ukraine"
Q1940853,Siversk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D1%96%D0%B2%D0%B5%D1%80%D1%81%D1%8C%D0%BA%282012-08-19%29-8.jpg,Ukraine,https://en.wikipedia.org/wiki/Siversk,48.866666666,38.083333333,"City in Bakhmut Raion of Donetsk Oblast, Ukraine"
Q1945882,Oleksandrivsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Oleksandrivsk%20church.jpg,Ukraine,https://en.wikipedia.org/wiki/Oleksandrivsk,48.583333333,39.183333333,city in Luhansk Oblast (province) of Ukraine
Q1947441,Kaharlyk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A6%D0%B5%D0%BD%D1%82%D1%80%20%D0%9A%D0%B0%D0%B3%D0%B0%D1%80%D0%BB%D0%B8%D0%BA%D0%B0.jpg,Ukraine,https://en.wikipedia.org/wiki/Kaharlyk,49.852222222,30.809166666,town in Ukraine
Q1996358,Amvrosiivka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A6%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C%20%28%D0%90%D0%BC%D0%B2%D1%80%D0%BE%D1%81%D0%B8%D0%B5%D0%B2%D0%BA%D0%B0%29%28%D1%84%D0%BE%D1%82%D0%BE%20%D0%B8%D0%B7%20%D0%B0%D1%80%D1%85%D0%B8%D0%B2%D0%B0%20%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%B0%20%D0%9F%D0%BE%D0%BF%D0%BE%D0%B2%D0%B0%29.jpg,Ukraine,https://en.wikipedia.org/wiki/Amvrosiivka,47.795803,38.480092,"city in Donetsk Raion, Donetsk Oblast of Ukraine"
Q2234586,Almazna,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%B2%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB%D0%B0%20%D0%A1%D1%82%D0%B0%D1%85%D0%B0%D0%BD%D0%BE%D0%B2.jpg,Ukraine,https://en.wikipedia.org/wiki/Almazna,48.516666666,38.583333333,"city in Luhansk Oblast, Ukraine"
Q2234599,Holubivka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%BA%D0%B2%D0%B5%D1%80%D0%B8%D0%BA%20%D0%B2%20%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B5..JPG,Ukraine,"https://en.wikipedia.org/wiki/Kirovsk,_Luhansk_Oblast",48.6375,38.643333333,"city in Luhansk Oblast, Ukraine"
Q2234641,Lyman,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B0%D0%BB%D1%96%D0%B7%D0%BD%D0%B8%D1%87%D0%BD%D0%B8%D0%B9%20%D0%B2%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB%20%D0%BC.%20%D0%9B%D0%B8%D0%BC%D0%B0%D0%BD%20%D0%BF%D1%96%D1%81%D0%BB%D1%8F%20%D1%80%D0%B5%D1%81%D1%82%D0%B0%D0%B2%D1%80%D0%B0%D1%86%D1%96%D1%97.jpg,Ukraine,"https://en.wikipedia.org/wiki/Lyman,_Ukraine",48.9861,37.8111,"city in Donetsk Oblast, Ukraine"
Q2235493,Myronivka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B8%D1%80%D0%BE%D0%BD%D1%96%D0%B2%D0%BA%D0%B0.jpg,Ukraine,https://en.wikipedia.org/wiki/Myronivka,49.65,30.983333333,town in Ukraine
Q2235501,Krolevets,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%96%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D1%8B%D0%B9%20%D0%B2%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB%202870171.jpg,Ukraine,https://en.wikipedia.org/wiki/Krolevets,51.552868409,33.382509437,"town in Sumy oblast, Ukraine"
Q2238005,Otamanivka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%94%D0%B2%D0%BE%D1%80%D0%B5%D1%86%20%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B%20%22%D0%AE%D0%BD%D0%BE%D1%81%D1%82%D1%8C%22.jpg,Ukraine,https://en.wikipedia.org/wiki/Molodohvardiisk,48.344444444,39.658333333,"city in Luhansk Oblast, Ukraine"
Q2350295,Kreminna,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%80%D0%B5%D0%BC%D1%96%D0%BD%D0%BD%D0%B0.png,Ukraine,https://en.wikipedia.org/wiki/Kreminna,49.05,38.216666666,"city in Luhansk oblast, Ukraine"
Q2350804,Popasna,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Popasna009.jpg,Ukraine,https://en.wikipedia.org/wiki/Popasna,48.633333333,38.38,"city in Luhansk Oblast, Ukraine"
Q2350829,Kypuche,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B8%D0%BF%D1%83%D1%87%D0%B5.%20%D0%92%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4%20%D0%BD%D0%B0%20%D0%91%D0%9A%20%D1%96%D0%BC%D0%B5%D0%BD%D1%96%20%D0%9B%D0%B5%D0%BD%D1%96%D0%BD%D0%B0.png,Ukraine,https://en.wikipedia.org/wiki/Kypuche,48.440277777,38.742222222,"city in Luhansk Oblast, Ukraine"
Q2351983,Bilozerske,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Bilozerske%2003.JPG,Ukraine,https://en.wikipedia.org/wiki/Bilozerske,48.536666666,37.058611111,"city in Pokrovsk Raion, Donetsk Oblast, Ukraine"
Q2353496,Seredyna-Buda,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D1%97%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D1%86%D0%B5%D1%80%D0%BA%D0%B2%D0%B0%20%D0%A1%D0%B5%D1%80%D0%B5%D0%B4%D0%B8%D0%BD%D0%B0-%D0%91%D1%83%D0%B4%D0%B0.jpg,Ukraine,https://en.wikipedia.org/wiki/Seredyna-Buda,52.186944444,34.030833333,"city in Sumy Oblast, Ukraine"
Q2353526,Novoazovsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Novoazovsk%2C%202007.jpg,Ukraine,https://en.wikipedia.org/wiki/Novoazovsk,47.116666666,38.083333333,"city in Donetsk Oblast, south-eastern Ukraine"
Q2354450,Zhdanivka,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%91%D1%80%D0%B0%D1%82%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0%2C%20%D0%B2%20%D1%8F%D0%BA%D1%96%D0%B9%20%D0%BF%D0%BE%D1%85%D0%BE%D0%B2%D0%B0%D0%BD%D1%96%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D1%88%D0%B8%D0%B9%20%D1%81%D0%B5%D1%80%D0%B6%D0%B0%D0%BD%D1%82%20%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87%20%D0%94%D0%B5%D0%B4%D1%8E%D1%85%D1%96%D0%BD%2C%20%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D1%88%D0%B8%D0%B9%20%D0%BB%D0%B5%D0%B9%D1%82%D0%B5%D0%BD%D0%B0%D0%BD%D1%82%20%D0%86%D0%BB%D0%BB%D1%8F%20%D0%97%D0%B0%D1%85%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87%20%D0%9C%D0%B0%D0%BD%D0%B4%D1%80%D0%B8%D0%B3%D1%96%D0%BD%20%D1%82%D0%B0%20%D0%B4%D0%B2.jpg,Ukraine,https://en.wikipedia.org/wiki/Zhdanivka,48.15,38.25,"city in Horlivka Raion, Donetsk Oblast, Ukraine"
Q2354462,Bokovo-Khrustalne,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0%20%D0%B1%D1%80%D0%B0%D1%82%D1%81%D1%8C%D0%BA%D0%B0%20%D1%80%D0%B0%D0%B4%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D1%85%20%D0%B2%D0%BE%D1%97%D0%BD%D1%96%D0%B24.JPG,Ukraine,https://en.wikipedia.org/wiki/Vakhrusheve,48.160555555,38.838888888,city in Luhansk Oblast (province) of Ukraine
Q2354470,Sukhodilsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A8%D0%BA%D0%BE%D0%BB%D0%B0%20%E2%84%9617%20-%20panoramio.jpg,Ukraine,https://en.wikipedia.org/wiki/Sukhodilsk,48.35,39.7167,"city in Luhansk Oblast, Ukraine"
Q2354480,Bilytske,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B5%D0%BC%D0%BE%D1%80%D1%96%D0%B0%D0%BB%20%D0%BD%D0%B0%20%D1%87%D0%B5%D1%81%D1%82%D1%8C%20%D1%80%D0%B0%D0%B4%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D1%85%20%D0%B2%D0%BE%D1%97%D0%BD%D1%96%D0%B2%20%D0%9F%D1%96%D0%B2%D0%B4%D0%B5%D0%BD%D0%BD%D0%BE-%D0%97%D0%B0%D1%85%D1%96%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%84%D1%80%D0%BE%D0%BD%D1%82%D1%83%20%D1%96%20%D0%B2%D0%BE%D1%97%D0%BD%D1%96%D0%B2-%D0%B7%D0%B5%D0%BC%D0%BB%D1%8F%D0%BA%D1%96%D0%B2.jpg,Ukraine,https://en.wikipedia.org/wiki/Bilytske,48.408583333,37.179638888,"city in Donetsk Oblast, Ukraine"
Q2354490,Perevalsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/City%20administration%20of%20Pereval%27sk.JPG,Ukraine,https://en.wikipedia.org/wiki/Perevalsk,48.433333333,38.816666666,"city in Luhansk Oblast, Ukraine"
Q2399843,Soledar,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Railway%20station%20Sil%20back.jpg,Ukraine,https://en.wikipedia.org/wiki/Soledar,48.695277777,38.0675,"city in Donetsk Oblast, Ukraine"
Q2414508,Irmino,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Irmino%20mine%27s%20terricone%20-%20panoramio.jpg,Ukraine,https://en.wikipedia.org/wiki/Irmino,48.6,38.6,city in Stakhanov Municipality of Luhansk Oblast in eastern Ukraine
Q2414524,Svatove,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D0%BD%D0%B4%D1%80%D1%96%D1%97%D0%B2%D1%81%D1%8C%D0%BA%D0%B0%20%D1%86%D0%B5%D1%80%D0%BA%D0%B2%D0%B0%202.jpg,Ukraine,https://en.wikipedia.org/wiki/Svatove,49.415,38.155,"city in Luhansk Oblast, Ukraine"
Q2415287,Miusynsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D1%96%D1%83%D1%81%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%20%D0%B7%D0%B0%D0%BA%D0%B0%D0%B7%D0%BD%D0%B8%D0%BA.jpg,Ukraine,https://en.wikipedia.org/wiki/Miusynsk,48.072733333,38.9002,"city in Luhansk Oblast, Ukraine"
Q2415307,Petrovo-Krasnosillia,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Center%20of%20Petrovo-Krasnosillia%20-%20panoramio.jpg,Ukraine,https://en.wikipedia.org/wiki/Petrovske,48.3,38.878055555,"city in Luhansk Oblast, Ukraine"
Q2415316,Novodruzhesk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9D%D0%BE%D0%B2%D0%BE%D0%B4%D1%80%D1%83%D0%B6%D0%B5%D1%81%D1%8C%D0%BA%2020210108.jpg,Ukraine,https://en.wikipedia.org/wiki/Novodruzhesk,48.966666666,38.35,city in Luhansk Oblast (province) of Ukraine
Q2415330,Chasiv Yar,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Chasiv%20Yar%20Avanhard%20Stadium%205.jpg,Ukraine,https://en.wikipedia.org/wiki/Chasiv_Yar,48.566666666,37.833333333,"city and hromada in Bakhmut raion, Donetsk Oblast, Ukraine"
Q2415345,Ilovaisk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Kamen%20Ilovaysk.JPG,Ukraine,https://en.wikipedia.org/wiki/Ilovaisk,47.925,38.195,"city in Donetsk Raion, Donetsk Oblast of Ukraine"
Q1874,Odesa,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Odesa-Montage-2016.png,Ukraine,https://en.wikipedia.org/wiki/Odesa,46.47747,30.73262,"city in southwestern Ukraine, administrative center of Odesa Oblast and Odesa Raion"
Q1899,Kyiv,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Kyiv%20%28234807751%29.jpeg,Ukraine,https://en.wikipedia.org/wiki/Kyiv,50.45,30.523611111,capital and largest city of Ukraine
Q27039,Ovruch,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B2%D1%8F%D1%82%D0%BE-%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%20%D1%86%D0%B5%D1%80%D0%BA%D0%B2%D0%B0%20%D1%96%20%D0%B6%D1%96%D0%BD%D0%BE%D1%87%D0%B8%D0%B9%20%D0%BC%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D0%B8%D1%80.jpg,Ukraine,https://en.wikipedia.org/wiki/Ovruch,51.324444444,28.808055555,"city in the Zhytomyr Oblast, Ukraine"
Q29756,Shakhtarsk,cities,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%91%D1%80%D0%B0%D1%82%D1%81%D1%8C%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0%20%D1%80%D0%B0%D0%B4%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D1%85%20%D0%B2%D0%BE%D1%97%D0%BD%D1%96%D0%B2%20%D0%9F%D1%96%D0%B2%D0%B4%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%84%D1%80%D0%BE%D0%BD%D1%82%D1%83%201.JPG,Ukraine,https://en.wikipedia.org/wiki/Shakhtarsk,48.033333333,38.483333333,"city in Horlivka Raion, Donetsk Oblast, Ukraine"
Q122281190,Orlova Mohyla kurgan,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C%202014%20%D1%83%20%22%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B9%20%D0%BC%D0%BE%D0%B3%D0%B8%D0%BB%D1%8B%22%20-%20panoramio.jpg,Ukraine,,47.892608,34.475334,
Q122281189,Kurgan of Glory near Sholokhove,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%20%D0%A1%D0%BB%D0%B0%D0%B2%D0%B8%20%D0%B1%D1%96%D0%BB%D1%8F%20%D1%81.%20%D0%A8%D0%BE%D0%BB%D0%BE%D1%85%D0%BE%D0%B2%D0%B5..JPG,Ukraine,,47.69045,34.035618,
Q122281608,Kurgan in Berestove,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%91%D0%B5%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%BE%D0%B5.%20%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%20%D0%B2%D0%BE%D0%B7%D0%BB%D0%B5%20%D0%96%D0%94.jpg,Ukraine,,48.738056,38.268889,
Q122281618,"Kurgan I, Ivanivske",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D1%96%D1%81%D1%86%D0%B5%20%D0%B4%D0%B5%20%D0%B1%D1%83%D0%BB%D0%B0%20%D0%BA%D1%83%D1%80%D0%B3%D0%B0%D0%BD%D0%BD%D0%B0%20%D0%B3%D1%80%D1%83%D0%BF%D0%B0.%20%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%201.jpg,Ukraine,,48.566944,37.963611,
Q122281617,"Kurgan Baba, Ivanivske",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%BE%D1%80%D0%B0%20%D0%91%D0%B0%D0%B1%D0%B0%20%D1%81.%20%D0%86%D0%B2%D0%B0%D0%BD%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B5.jpg,Ukraine,,48.582839,37.914162,
Q122281634,"Kurgan Vysoka Mohyla, Serebrianka",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%B8%D0%B4%20%D0%BD%D0%B0%20%D1%81%D1%82%D0%B5%D0%BF%20%D0%B7%20%D0%BA%D1%83%D1%80%D0%B3%D0%B0%D0%BD%D1%83%20%C2%AB%D0%92%D0%B8%D1%81%D0%BE%D0%BA%D0%B0%20%D0%BC%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0%C2%BB.jpg,Ukraine,,48.903028,38.172472,
Q122281636,"Kurgan II, to south-east from Serebrianka",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D1%80%D1%83%D0%BF%D0%BF%D0%B0%20%D0%BA%D1%83%D1%80%D0%B3%D0%B0%D0%BD%D0%BE%D0%B2%20%D0%A1%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D1%8F%D0%BD%D0%BA%D0%B0.jpg,Ukraine,,48.903,38.173361,
Q122281637,"Kurgan III, to south-east from Serebrianka",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0%20%D0%A1%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D1%8F%D0%BD%D0%BA%D0%B0.%20%28%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D0%B9%20%D0%BA%D1%83%D1%80%D0%B3%D0%B0%D0%BD%29.jpg,Ukraine,,48.902972,38.17425,
Q122281957,"Kurgan of Immortality, Malyn",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%20%D0%B1%D0%B5%D0%B7%D1%81%D0%BC%D0%B5%D1%80%D1%82%D1%8F%2C%20%D0%9C%D0%B0%D0%BB%D0%B8%D0%BD.JPG,Ukraine,,50.769237,29.253314,
Q122282366,Kurgan in Radoshyn,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/Radoshyn%20Kovelskyi%20Volynska-mound-west%20view.jpg,Ukraine,,51.15315,24.98745,
Q122283042,"Halychyna Mohyla kurgan, Krylos",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%B0%D0%BB%D0%B8%D1%87%D0%B8%D0%BD%D0%B0%20%D0%BC%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0%2C%20%D0%9A%D1%80%D0%B8%D0%BB%D0%BE%D1%81.jpg,Ukraine,,49.083402,24.696461,
Q122283209,Kurgan stele in Staryi Merchyk,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%BE%D0%BB%D0%BE%D0%B2%D0%B5%D1%86%D1%8C%D0%BA%D0%B0%20%D0%BA%D0%B0%D0%BC%27%D1%8F%D0%BD%D0%B0.jpg,Ukraine,,49.9816541,35.7596236,
Q122283275,Kurgan in Dnipro,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%20145220.jpg,Ukraine,,48.530236,34.955124,
Q122283281,Kurgan in Stara Ihren,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%200796.jpg,Ukraine,,48.442983,35.113567,
Q122283288,"Kurgan on Hrushevskoho Street, Kamianske",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%20%E2%80%94%20%D0%BF%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%B0%D1%80%D1%85%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D0%B8.%20%D0%B3.%20%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B5%2C%20%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B0.jpg,Ukraine,,48.495743,34.567245,
Q122283289,"Kurgan on Popova Street, Kamianske",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%200146.jpg,Ukraine,,48.500725,34.580519,
Q122283392,Maidan kurgan in Pidhorodne,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD%20%C2%AB%D0%9C%D0%B0%D0%B9%D0%B4%D0%B0%D0%BD%C2%BB%20111414.jpg,Ukraine,,48.600708,35.118485,
Q122283393,Burial ground with 2 kurgans in Pidhorodne,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%20%D0%BA%D1%83%D1%80%D0%B3%D0%B0%D0%BD%D0%BD%D0%B8%D0%B9%20101949.jpg,Ukraine,,48.603333,35.090833,
Q122283414,Mohyla Vyhliadna kurgan,landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%BE%D0%B3%D0%B8%D0%BB%D0%B0%20%D0%92%D0%B8%D0%B3%D0%BB%D1%8F%D0%B4%D0%BD%D0%B0.jpg,Ukraine,,47.983308,36.216828,
Q122283418,"Burial mound with 7 kurgans, Bohodarivka",landmarks,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B9%20%D0%BA%D1%83%D1%80%D0%B3%D0%B0%D0%BD%20%D0%B7%207%20%281%29.jpg,Ukraine,,47.945255,36.20995,
